id,unit,number,street,city,district,region,postcode,hash
,,"2611",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,17efa84abc04eab4
,,"2809",BASIN ST,VILLAGE OF WEEDSPORT,,,,97fa0d25627e47e3
,,"2642",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,126f6258cc1ea154
,,"2640",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,aef5f3c468dc87a3
,,"8820",S SENECA ST,VILLAGE OF WEEDSPORT,,,,ac9ff5d0fca714f0
,,"2634",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,97687f1b5fbb006f
,,"2605",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,779f2dbbb1363948
,,"8819",S SENECA ST,VILLAGE OF WEEDSPORT,,,,eaf9af64c954e6ac
,,"2630",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,be9038d025a21288
,,"2779",BASIN ST,VILLAGE OF WEEDSPORT,,,,c8f0143c60b78853
,,"8819",HORTON ST,VILLAGE OF WEEDSPORT,,,,f3e92eadc6169f92
,,"8816",HOOPER ST,VILLAGE OF WEEDSPORT,,,,7253e8cfd1ea61e8
,,"2622",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,16cdf4a1498b206d
,,"8814",S WILLOW ST,VILLAGE OF WEEDSPORT,,,,2cf9c2340eedbfc0
,,"2814",BASIN ST,VILLAGE OF WEEDSPORT,,,,7304953b45b76b05
,,"8816",S SENECA ST,VILLAGE OF WEEDSPORT,,,,6f4d30891baf06e6
,,"2604",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,c7d392c417a2244e
,,"2765",LOCKWOOD AVE,VILLAGE OF WEEDSPORT,,,,6acd1aca160f0390
,,"2761",LOCKWOOD AVE,VILLAGE OF WEEDSPORT,,,,7b2b1528202100e5
,,"2808",BASIN ST,VILLAGE OF WEEDSPORT,,,,586e42affb7c4a86
,,"2804",BASIN ST,VILLAGE OF WEEDSPORT,,,,9682344a85c16cdf
,,"2757",LOCKWOOD AVE,VILLAGE OF WEEDSPORT,,,,435a3fc1a844b8e0
,,"2796",BASIN ST,VILLAGE OF WEEDSPORT,,,,cae6020e0196d65c
,,"8815",SOUTH ST,VILLAGE OF WEEDSPORT,,,,65a46aea14d64819
,,"2792",BASIN ST,VILLAGE OF WEEDSPORT,,,,c9901159f2af13d5
,,"8813",S SENECA ST,VILLAGE OF WEEDSPORT,,,,5a36e92d3b9c5f66
,,"2753",LOCKWOOD AVE,VILLAGE OF WEEDSPORT,,,,d0f5cf27c24470b4
,,"2733",MECHANIC ST,VILLAGE OF WEEDSPORT,,,,4296c3b0bc423276
,,"2735",MECHANIC ST,VILLAGE OF WEEDSPORT,,,,e4cb0dd777748212
,,"2729",MECHANIC ST,VILLAGE OF WEEDSPORT,,,,1947b4f23e2d37d2
,,"8813",HORTON ST,VILLAGE OF WEEDSPORT,,,,91668388d2580efc
,,"2725",MECHANIC ST,VILLAGE OF WEEDSPORT,,,,2364fdf3f5c5df17
,,"8814",S SENECA ST,VILLAGE OF WEEDSPORT,,,,839203a75fb77007
,,"2721",MECHANIC ST,VILLAGE OF WEEDSPORT,,,,906ea1a874e92642
,,"2713",MECHANIC ST,VILLAGE OF WEEDSPORT,,,,d636ee715f7a5570
,,"2705",MECHANIC ST,VILLAGE OF WEEDSPORT,,,,d6cd5bb7865a48e7
,,"2784",BASIN ST,VILLAGE OF WEEDSPORT,,,,79fa1153fcc9934d
,,"8810",HOOPER ST,VILLAGE OF WEEDSPORT,,,,a02fb23b457cf837
,,"2592",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,f193bb9fbc616dfd
,,"8811",S SENECA ST,VILLAGE OF WEEDSPORT,,,,ba527f70793de40e
,,"8810",S SENECA ST,VILLAGE OF WEEDSPORT,,,,95f6957208ca2f81
,,"2762",LOCKWOOD AVE,VILLAGE OF WEEDSPORT,,,,e67102db3a4a6658
,,"8807",SOUTH ST,VILLAGE OF WEEDSPORT,,,,69cd09628db7e0ed
,,"8810",EAST TER,VILLAGE OF WEEDSPORT,,,,2acede8d9560fbb9
,,"2728",MECHANIC ST,VILLAGE OF WEEDSPORT,,,,d9768a7f3d5debba
,,"2590",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,6518e05af7075b1d
,,"8806",SOUTH ST,VILLAGE OF WEEDSPORT,,,,2075a5f511255182
,,"8809",GRAHAM ST,VILLAGE OF WEEDSPORT,,,,f1bb4295dcc0de82
,,"2722",MECHANIC ST,VILLAGE OF WEEDSPORT,,,,530ce377318c49ce
,,"2724",MECHANIC ST,VILLAGE OF WEEDSPORT,,,,ea8092465591adfb
,,"2720",MECHANIC ST,VILLAGE OF WEEDSPORT,,,,a7aecef3accf9929
,,"2712",MECHANIC ST,VILLAGE OF WEEDSPORT,,,,1b01f5c3fa9e294f
,A,"2588",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,f41d1560f4f69a24
,,"2704",MECHANIC ST,VILLAGE OF WEEDSPORT,,,,7ee6f0e995750d3e
,,"8807",HORTON ST,VILLAGE OF WEEDSPORT,,,,3786c6fa53ad9de6
,,"8807",EAST TER,VILLAGE OF WEEDSPORT,,,,86549b8355cc4959
,,"2584",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,5319978427c2e2e8
,,"2586",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,1b29858c7f86983f
,,"8807",S SENECA ST,VILLAGE OF WEEDSPORT,,,,4b2a69883d8b7671
,,"8805",HORTON ST,VILLAGE OF WEEDSPORT,,,,cf0c51c4c8f5e010
,,"8804",HOOPER ST,VILLAGE OF WEEDSPORT,,,,a5acb118e1d2724e
,,"2572",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,8da5ffe1a16f0cf4
,,"2815",SHARON ST,VILLAGE OF WEEDSPORT,,,,de293a510f76d14a
,,"8805",S SENECA ST,VILLAGE OF WEEDSPORT,,,,d084832edb2f4ec2
,,"8803",SOUTH ST,VILLAGE OF WEEDSPORT,,,,46e99ef198e9073d
,,"2566",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,def08d79c2c64f90
,,"8801",HORTON ST,VILLAGE OF WEEDSPORT,,,,6e026ac12f869b0c
,,"2797",SHARON ST,VILLAGE OF WEEDSPORT,,,,718b107aefc2b5c4
,,"8800",SOUTH ST,VILLAGE OF WEEDSPORT,,,,0f0da5115fe30515
,,"2809",SHARON ST,VILLAGE OF WEEDSPORT,,,,ad8c05e310ce8198
,,"8803",EAST TER,VILLAGE OF WEEDSPORT,,,,3a60e179a43cf83d
,,"2791",SHARON ST,VILLAGE OF WEEDSPORT,,,,e2fea52c7441e53e
,,"8801",S SENECA ST,VILLAGE OF WEEDSPORT,,,,235f0d6b3f26b773
,,"2785",SHARON ST,VILLAGE OF WEEDSPORT,,,,7b1173d0e7c0f090
,,"2560",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,8b6727a06c990121
,,"8798",HORTON ST,VILLAGE OF WEEDSPORT,,,,b0e29b92512423a0
,,"2803",SHARON ST,VILLAGE OF WEEDSPORT,,,,001113d9cae14acb
,,"8799",SOUTH ST,VILLAGE OF WEEDSPORT,,,,a255ed36abe19ec9
,,"8798",GRAHAM ST,VILLAGE OF WEEDSPORT,,,,5867760cd3f2ed70
,,"2669",HIGHLAND AVE,VILLAGE OF WEEDSPORT,,,,75860558318cefcf
,,"2554",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,a0f4065e1e556461
,,"2665",HIGHLAND AVE,VILLAGE OF WEEDSPORT,,,,93480a54f27e0b55
,,"8800",HOOPER ST,VILLAGE OF WEEDSPORT,,,,bdfc9895937835cd
,,"8797",HORTON ST,VILLAGE OF WEEDSPORT,,,,2bc18ff8a9efb457
,,"2550",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,b514c57886659bf6
,,"8796",HORTON ST,VILLAGE OF WEEDSPORT,,,,7d2b4c5791b942fb
,,"8795",S SENECA ST,VILLAGE OF WEEDSPORT,,,,57cbfe75170f5d17
,,"2672",HIGHLAND AVE,VILLAGE OF WEEDSPORT,,,,e14edd6b4cb15151
,,"8798",SOUTH ST,VILLAGE OF WEEDSPORT,,,,1917c6776fd9f110
,,"8792",S SENECA ST,VILLAGE OF WEEDSPORT,,,,ec680fa23c9fdb5e
,,"8795",HOOPER ST,VILLAGE OF WEEDSPORT,,,,4e31073eee26ef2a
,,"2542",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,c2408e740f182521
,,"2796",SHARON ST,VILLAGE OF WEEDSPORT,,,,582ac83b59d9d086
,,"2662",HIGHLAND AVE,VILLAGE OF WEEDSPORT,,,,8b02252debec73f1
,,"2776",MARSHALL ST,VILLAGE OF WEEDSPORT,,,,341b9706da4069ed
,,"8795",HORTON ST,VILLAGE OF WEEDSPORT,,,,89f08a970fb8500c
,,"2808",SHARON ST,VILLAGE OF WEEDSPORT,,,,fe4eef7580798f71
,,"2802",SHARON ST,VILLAGE OF WEEDSPORT,,,,ea5125415f9f77fc
,,"8792",HORTON ST,VILLAGE OF WEEDSPORT,,,,ada6104470df79dd
,,"8791",GRAHAM ST,VILLAGE OF WEEDSPORT,,,,2a2e7bdc769a77b7
,,"2538",HAMILTON ST,VILLAGE OF WEEDSPORT,,,,3c6efb3dfc9b7d65
,,"8793",S SENECA ST,VILLAGE OF WEEDSPORT,,,,5a9ca27bf21d6971
,,"8791",HORTON ST,VILLAGE OF WEEDSPORT,,,,fd93c2a5f763bcb8
,,"8790",S SENECA ST,VILLAGE OF WEEDSPORT,,,,dbf3f0482aa392ef
,,"8787",SOUTH ST,VILLAGE OF WEEDSPORT,,,,82d9b2cdcaede123
,,"8789",S SENECA ST,VILLAGE OF WEEDSPORT,,,,461252800aefb284
,,"8786",GRAHAM ST,VILLAGE OF WEEDSPORT,,,,3c53a806e44dea4f
,,"8790",HORTON ST,VILLAGE OF WEEDSPORT,,,,fd1592e9814a3ef7
,,"8788",SOUTH ST,VILLAGE OF WEEDSPORT,,,,eec84db950deb4d8
,,"2779",EMY ST,VILLAGE OF WEEDSPORT,,,,7517e94b1989664a
,,"8787",S SENECA ST,VILLAGE OF WEEDSPORT,,,,b0566c9a40b724c9
,,"8788",S SENECA ST,VILLAGE OF WEEDSPORT,,,,cd832ab6a3011306
,,"2791",MARSHALL ST,VILLAGE OF WEEDSPORT,,,,b5a406e12c2da573
,,"8780",HOOPER ST,VILLAGE OF WEEDSPORT,,,,c740c50df9b00662
,,"8788",HORTON ST,VILLAGE OF WEEDSPORT,,,,9109bdf3ec1bb6e5
,"3","8785",GRAHAM ST,VILLAGE OF WEEDSPORT,,,,93657e0dcf7ea30b
,,"8779",HOOPER ST,VILLAGE OF WEEDSPORT,,,,56bae0b6d79fa2fc
,,"8785",S SENECA ST,VILLAGE OF WEEDSPORT,,,,51a173d5bc931273
,,"2696",JEFFERSON ST,VILLAGE OF WEEDSPORT,,,,e682a963ed43c9f1
,,"2784",MARSHALL ST,VILLAGE OF WEEDSPORT,,,,94956fae4b66e5bc
,,"2799",MARSHALL ST,VILLAGE OF WEEDSPORT,,,,2c505f1974f0099b
,,"2692",JEFFERSON ST,VILLAGE OF WEEDSPORT,,,,d309fd27ce0d93a8
,,"2809",MARSHALL ST,VILLAGE OF WEEDSPORT,,,,55b9086ad2a17c82
,,"8784",HORTON ST,VILLAGE OF WEEDSPORT,,,,1f284c36b690a471
,,"8782",S SENECA ST,VILLAGE OF WEEDSPORT,,,,1edc0f2bc8b0dd85
,,"2803",MARSHALL ST,VILLAGE OF WEEDSPORT,,,,43a33d263b2ea763
,,"8784",SOUTH ST,VILLAGE OF WEEDSPORT,,,,e9cd3289c7c6c5c6
,,"2783",MARSHALL ST,VILLAGE OF WEEDSPORT,,,,2cbcd1d6d1b2b17e
,,"8779",SOUTH ST,VILLAGE OF WEEDSPORT,,,,1751cbe737fbf3c1
,,"8778",GRAHAM ST,VILLAGE OF WEEDSPORT,,,,c423b5b57e25efb6
,,"8778",S SENECA ST,VILLAGE OF WEEDSPORT,,,,d0964d57fe0d4122
,,"8778",HORTON ST,VILLAGE OF WEEDSPORT,,,,606dd14fd5f612c2
,,"2812",MARSHALL ST,VILLAGE OF WEEDSPORT,,,,81c50e6b7c224104
,,"8774",SOUTH ST,VILLAGE OF WEEDSPORT,,,,7bc24d29fc81434a
,,"2806",MARSHALL ST,VILLAGE OF WEEDSPORT,,,,1288b686a2e29069
,,"8777",GRAHAM ST,VILLAGE OF WEEDSPORT,,,,a4a10e6d36459cd8
,,"8777",S SENECA ST,VILLAGE OF WEEDSPORT,,,,d71c1cfb6e0c1efd
,,"2796",MARSHALL ST,VILLAGE OF WEEDSPORT,,,,01b1c984548ec046
,,"8774",HORTON ST,VILLAGE OF WEEDSPORT,,,,5f036990729faf32
,,"8776",HOOPER ST,VILLAGE OF WEEDSPORT,,,,b8dd8f233b481c21
,,"8775",SOUTH ST,VILLAGE OF WEEDSPORT,,,,349ca145aeb0b33f
,,"8772",S SENECA ST,VILLAGE OF WEEDSPORT,,,,668dfdac3d531985
,,"2790",MARSHALL ST,VILLAGE OF WEEDSPORT,,,,ef0f1e0c178ff559
,,"8770",HORTON ST,VILLAGE OF WEEDSPORT,,,,cbf15ad558290322
,,"8766",GRAHAM ST,VILLAGE OF WEEDSPORT,,,,863e41d16824cd7a
,,"8768",HOOPER ST,VILLAGE OF WEEDSPORT,,,,354333f8023cba09
,,"8767",GRAHAM ST,VILLAGE OF WEEDSPORT,,,,01d5234d0dfd131d
,,"8767",HORTON ST,VILLAGE OF WEEDSPORT,,,,ff6227fa39162782
,,"8769",SOUTH ST,VILLAGE OF WEEDSPORT,,,,ea940f4b153cdd4a
,,"8768",SOUTH ST,VILLAGE OF WEEDSPORT,,,,3bec385d8fb95065
,,"2813",E RUDE ST,VILLAGE OF WEEDSPORT,,,,13174933675107c2
,,"8763",S SENECA ST,VILLAGE OF WEEDSPORT,,,,6a251a64afb929b8
,,"2835",E RUDE ST,VILLAGE OF WEEDSPORT,,,,bb231828b1f77edd
,,"8766",HORTON ST,VILLAGE OF WEEDSPORT,,,,30008e5b332b45b8
,,"2803",E RUDE ST,VILLAGE OF WEEDSPORT,,,,6ff990c028910323
,,"8762",S SENECA ST,VILLAGE OF WEEDSPORT,,,,57962e8756f4f1f6
,,"8763",HORTON ST,VILLAGE OF WEEDSPORT,,,,40bb3bfa0cc4cbd5
,,"2807",E RUDE ST,VILLAGE OF WEEDSPORT,,,,69b49205e41b7156
,,"2797",E RUDE ST,VILLAGE OF WEEDSPORT,,,,cbb1d66223de2b71
,,"2789",E RUDE ST,VILLAGE OF WEEDSPORT,,,,b1454adda35c3ad5
,,"2812",E RUDE ST,VILLAGE OF WEEDSPORT,,,,eb2c591131b99351
,,"8762",SOUTH ST,VILLAGE OF WEEDSPORT,,,,b4fe98f640893ac6
,,"8761",SOUTH ST,VILLAGE OF WEEDSPORT,,,,f648803f1ffe2a37
,,"2826",E RUDE ST,VILLAGE OF WEEDSPORT,,,,e390f008a66c5ef9
,,"2759",RUDE ST,VILLAGE OF WEEDSPORT,,,,fee4ced77a5b10a0
,,"2806",E RUDE ST,VILLAGE OF WEEDSPORT,,,,71682dccde8c41ad
,,"2796",E RUDE ST,VILLAGE OF WEEDSPORT,,,,5a3c25dd02f5b3ee
,,"2753",RUDE ST,VILLAGE OF WEEDSPORT,,,,5c8e5891da5e864c
,,"2820",E RUDE ST,VILLAGE OF WEEDSPORT,,,,d653e22697c5ae4f
,,"8760",GRAHAM ST,VILLAGE OF WEEDSPORT,,,,1bd36335d40244d0
,,"2788",E RUDE ST,VILLAGE OF WEEDSPORT,,,,8d9f32fc5a4cee06
,,"8761",GRAHAM ST,VILLAGE OF WEEDSPORT,,,,f126a24c6db4e631
,,"2800",E RUDE ST,VILLAGE OF WEEDSPORT,,,,d4ca5848ed7f5c04
,,"2782",E RUDE ST,VILLAGE OF WEEDSPORT,,,,796269dc47afec11
,,"2699",RUDE ST,VILLAGE OF WEEDSPORT,,,,b8872e6a91c6324d
,,"2687",RUDE ST,VILLAGE OF WEEDSPORT,,,,05519890206bc5d2
,,"2695",RUDE ST,VILLAGE OF WEEDSPORT,,,,cf0a379e02c6d91e
,,"8755",S SENECA ST,VILLAGE OF WEEDSPORT,,,,fa20f48d894fb940
,,"2727",RUDE ST,VILLAGE OF WEEDSPORT,,,,061aaba84e10b750
,B,"2605",EARL ST,VILLAGE OF WEEDSPORT,,,,b0282412757b198e
,,"2735",ERIE DR,VILLAGE OF WEEDSPORT,,,,86a089c38a5afbb6
,,"2702",FURNACE ST,VILLAGE OF WEEDSPORT,,,,c47839a9bbea1878
,,"2802",MARSHALL ST,VILLAGE OF WEEDSPORT,,,,c7ce7174ffd6f689
,,"2770",MARSHALL ST,VILLAGE OF WEEDSPORT,,,,6e26f58c4aa29f51
,,"8913",N SENECA ST,VILLAGE OF WEEDSPORT,,,,5b5ebe9105258e8b
,,"8823",S SENECA ST,VILLAGE OF WEEDSPORT,,,,77b55d1b9820b652
,,"8885",S SENECA ST,VILLAGE OF WEEDSPORT,,,,fc614e9281fa4ab3
,,"8793",SOUTH ST,VILLAGE OF WEEDSPORT,,,,a0965b79a653c957
,,"2639",W BRUTUS ST,VILLAGE OF WEEDSPORT,,,,b4dfee2fb2be49aa
,,"2715",RUDE ST,VILLAGE OF WEEDSPORT,,,,84b8462c15c7a4dd
,,"2709",BELL ST,VILLAGE OF WEEDSPORT,,,,6ba5e0e7c4de74ca
,,"8924",N WILLOW ST,VILLAGE OF WEEDSPORT,,,,5b2c844510e77524
,,"2647",LINCOLN ST,VILLAGE OF WEEDSPORT,,,,fbb6cd3ac2da0214
,,"2686",E BRUTUS ST,VILLAGE OF WEEDSPORT,,,,506348e14fb45693
,,"2681",W BRUTUS ST,VILLAGE OF WEEDSPORT,,,,911e8d0aa83a0c03
,,"2679",W BRUTUS ST,VILLAGE OF WEEDSPORT,,,,c4f63b4097f34c2d
,,"2690",E BRUTUS ST,VILLAGE OF WEEDSPORT,,,,13873db693a806fd
,,"8904",S SENECA ST,VILLAGE OF WEEDSPORT,,,,1634091c6e286774
,,"17",PARK ST,VILLAGE OF UNION SPRINGS,,,,cc781528bd88fae2
,,"12",PARK ST,VILLAGE OF UNION SPRINGS,,,,0b1f463a76e5a743
,,"1",FOUNDRY ST,VILLAGE OF UNION SPRINGS,,,,783ce95f83a4ee2f
,,"9",ANTHONY ST,VILLAGE OF UNION SPRINGS,,,,0e82c32f6995bb73
,,"19",PARK ST,VILLAGE OF UNION SPRINGS,,,,3cb183b29f62e450
,,"14",PARK ST,VILLAGE OF UNION SPRINGS,,,,292aa6d0347e2823
,,"141",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,95099d8376f07c3b
,,"139",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,9b2d132512cd9c9f
,,"1",BLOOMER ST,VILLAGE OF UNION SPRINGS,,,,753f33ea8f5196a4
,,"23",PARK ST,VILLAGE OF UNION SPRINGS,,,,9d3e448ad2739510
,,"137",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,31399566803ad96f
,,"16",PARK ST,VILLAGE OF UNION SPRINGS,,,,61d4b3ae11a58e41
,,"135",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,c97eae33309ce04c
,,"18",PARK ST,VILLAGE OF UNION SPRINGS,,,,15cae80a9d0e3241
,,"8",ANTHONY ST,VILLAGE OF UNION SPRINGS,,,,b26cd0b5a3db8bce
,,"7",ANTHONY ST,VILLAGE OF UNION SPRINGS,,,,670fb60e3e8515c6
,,"133",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,7defde641ba28524
,,"25",PARK ST,VILLAGE OF UNION SPRINGS,,,,1d37c24322a2b1b7
,,"102",GROVE ST,VILLAGE OF UNION SPRINGS,,,,53a94a2d3b617b0a
,,"15",MADISON AVE,VILLAGE OF UNION SPRINGS,,,,f85d9e332f318058
,,"20",PARK ST,VILLAGE OF UNION SPRINGS,,,,33e3da5307389038
,,"131",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,644731eade2d82e0
,,"129",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,d714221ce8644dc6
,,"26",PARK ST,VILLAGE OF UNION SPRINGS,,,,9fc4e1b1801fd46c
,,"6",ANTHONY ST,VILLAGE OF UNION SPRINGS,,,,50960c60a751ac63
,,"10",MADISON AVE,VILLAGE OF UNION SPRINGS,,,,176cb32654f86da0
,,"5",ANTHONY ST,VILLAGE OF UNION SPRINGS,,,,87d034ec9022e98a
,,"127",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,c20b80675f75ca48
,,"128",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,da70890897ba4e6a
,,"97",GROVE ST,VILLAGE OF UNION SPRINGS,,,,f48e25b9ff687077
,,"18",BASIN ST,VILLAGE OF UNION SPRINGS,,,,9bc5a92f7e5cc66a
,,"125",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,1ae9e676ae23f974
,,"16",BASIN ST,VILLAGE OF UNION SPRINGS,,,,c054d42a1a9f4d2e
,,"12",BASIN ST,VILLAGE OF UNION SPRINGS,,,,e1d40c6a6ccec0a6
,,"10",BASIN ST,VILLAGE OF UNION SPRINGS,,,,cc831b19f14189b3
,,"8",BASIN ST,VILLAGE OF UNION SPRINGS,,,,1b35db43fceb1e69
,,"4",CENTER LN,VILLAGE OF UNION SPRINGS,,,,abbee0646eac1765
,,"6",BASIN ST,VILLAGE OF UNION SPRINGS,,,,de53936b7614ed64
,,"3",ANTHONY ST,VILLAGE OF UNION SPRINGS,,,,7b6f3593815e66c4
,,"4",BASIN ST,VILLAGE OF UNION SPRINGS,,,,1ad948350fb40614
,,"2",BASIN ST,VILLAGE OF UNION SPRINGS,,,,7054a6edb9fd0c81
,,"4",ANTHONY ST,VILLAGE OF UNION SPRINGS,,,,7f17ac82e7847778
,,"21",BASIN ST,VILLAGE OF UNION SPRINGS,,,,749a8912f8006311
,,"17",BASIN ST,VILLAGE OF UNION SPRINGS,,,,4fadd6b64db9a2fd
,,"15",BASIN ST,VILLAGE OF UNION SPRINGS,,,,f446af885be7522a
,,"13",BASIN ST,VILLAGE OF UNION SPRINGS,,,,2de06b4c6cee4788
,,"11",BASIN ST,VILLAGE OF UNION SPRINGS,,,,f76fef31fa0219ec
,,"7",BASIN ST,VILLAGE OF UNION SPRINGS,,,,f53153b248ee5fbc
,,"3",BASIN ST,VILLAGE OF UNION SPRINGS,,,,82696839f340e1ae
,,"63",CENTER ST,VILLAGE OF UNION SPRINGS,,,,ce012ea6caf28864
,,"117",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,aa2190adea7489ff
,,"2",ANTHONY ST,VILLAGE OF UNION SPRINGS,,,,7d02afb375228ca9
,,"57",CENTER ST,VILLAGE OF UNION SPRINGS,,,,61796f0eed93468a
,,"1",ANTHONY ST,VILLAGE OF UNION SPRINGS,,,,eceb366700ab0652
,,"53",CENTER ST,VILLAGE OF UNION SPRINGS,,,,c90f77bbe3696341
,,"116",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,f4f5eb7ac07d4f93
,,"90",GROVE ST,VILLAGE OF UNION SPRINGS,,,,ebc30cccf7eb2649
,,"47",CENTER ST,VILLAGE OF UNION SPRINGS,,,,58ab16d7ce819f52
,,"45",CENTER ST,VILLAGE OF UNION SPRINGS,,,,d9b8fed21d90aecc
,,"72",CENTER ST,VILLAGE OF UNION SPRINGS,,,,be8d3e0e6705602c
,,"70",CENTER ST,VILLAGE OF UNION SPRINGS,,,,ffa48f453e049c66
,,"39",CENTER ST,VILLAGE OF UNION SPRINGS,,,,e50079c40c5f5d7b
,,"27",CENTER ST,VILLAGE OF UNION SPRINGS,,,,15509692db5bc313
,,"66",CENTER ST,VILLAGE OF UNION SPRINGS,,,,ea03576b1a731c84
,,"25",CENTER ST,VILLAGE OF UNION SPRINGS,,,,8aaab609ba25f989
,,"2",CENTER LN,VILLAGE OF UNION SPRINGS,,,,7161ce2bdab7fc5c
,,"54",CENTER ST,VILLAGE OF UNION SPRINGS,,,,f4ead3bc80d3de8b
,,"23",CENTER ST,VILLAGE OF UNION SPRINGS,,,,a11fdbf4a68d16de
,,"21",CENTER ST,VILLAGE OF UNION SPRINGS,,,,bbdd6deaefafbe51
,,"19",CENTER ST,VILLAGE OF UNION SPRINGS,,,,d2e5c04454b4c970
,,"50",CENTER ST,VILLAGE OF UNION SPRINGS,,,,f457888c1463f58f
,,"114",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,66d1fb4ea3b7783b
,,"48",CENTER ST,VILLAGE OF UNION SPRINGS,,,,d8059a17e0ee1d6d
,,"17",CENTER ST,VILLAGE OF UNION SPRINGS,,,,909862706c999054
,,"46",CENTER ST,VILLAGE OF UNION SPRINGS,,,,762ccc4e62d713cc
,,"1",CENTER ST,VILLAGE OF UNION SPRINGS,,,,20a2a2da83616da4
,,"15",CENTER ST,VILLAGE OF UNION SPRINGS,,,,e99caebcf3e55471
,,"44",CENTER ST,VILLAGE OF UNION SPRINGS,,,,0d48d0b16093fad8
,,"13",CENTER ST,VILLAGE OF UNION SPRINGS,,,,"533780d184546128"
,,"9",CENTER ST,VILLAGE OF UNION SPRINGS,,,,4666d82be1d75cc5
,,"11",CENTER ST,VILLAGE OF UNION SPRINGS,,,,1e7625f6e6eaa8de
,,"5",CENTER ST,VILLAGE OF UNION SPRINGS,,,,36681b71ad6a3105
,,"42",CENTER ST,VILLAGE OF UNION SPRINGS,,,,61a26858638e7909
,,"7",CENTER ST,VILLAGE OF UNION SPRINGS,,,,dc49f3d009288416
,,"40",CENTER ST,VILLAGE OF UNION SPRINGS,,,,b2aa6d6f35f4394a
,,"3",CENTER ST,VILLAGE OF UNION SPRINGS,,,,4c87b84c80c271fe
,,"20",CENTER ST,VILLAGE OF UNION SPRINGS,,,,57010e66054ca095
,,"115",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,2681e55488b37371
,,"38",CENTER ST,VILLAGE OF UNION SPRINGS,,,,af9a4ad251de95d4
,,"18",CENTER ST,VILLAGE OF UNION SPRINGS,,,,6c30e8d4fcd37298
,,"16",CENTER ST,VILLAGE OF UNION SPRINGS,,,,8490fbb6bd06e1d5
,,"10",RIDGEWAY ST,VILLAGE OF UNION SPRINGS,,,,03af0011792188d6
,,"113",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,91201f23d8d26731
,,"14",CENTER ST,VILLAGE OF UNION SPRINGS,,,,2f2c94e8b4eafac4
,,"12",CENTER ST,VILLAGE OF UNION SPRINGS,,,,254692b714bbc44d
,,"2",CENTER ST,VILLAGE OF UNION SPRINGS,,,,1113f374ce39fd2d
,,"10",CENTER ST,VILLAGE OF UNION SPRINGS,,,,3b98e6f42dbec353
,,"8",CENTER ST,VILLAGE OF UNION SPRINGS,,,,a2b999d58e2c7855
,,"112",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,ae58dfcad57bd857
,,"4",CENTER ST,VILLAGE OF UNION SPRINGS,,,,903a95d19338ba9a
,,"6",CENTER ST,VILLAGE OF UNION SPRINGS,,,,43464aae699ddf0e
,,"110",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,03fa0f688300bc35
,,"109",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,f3a779af1c94f584
,,"8",RIDGEWAY ST,VILLAGE OF UNION SPRINGS,,,,b5ff67a8fe1f0740
,,"83",GROVE ST,VILLAGE OF UNION SPRINGS,,,,b9a356ec6aa44395
,,"107",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,82988a703634fb23
,,"6",RIDGEWAY ST,VILLAGE OF UNION SPRINGS,,,,e99ace901761eed6
,,"106",CAYUGA ST,VILLAGE OF UNION SPRINGS,,,,75f2b391702cb361
